PLOT_ID,NDVI,SummaryQA,DayOfYear,yr
600,0.37370000000000003,2.0,348.0,2016.0
656,-0.0097,2.0,348.0,2016.0
658,0.096,2.0,348.0,2016.0
664,0.2474,2.0,348.0,2016.0
666,0.189,2.0,348.0,2016.0
695,0.133,2.0,348.0,2016.0
697,-0.0066,2.0,340.0,2016.0
699,0.006200000000000001,2.0,340.0,2016.0
702,0.0608,2.0,348.0,2016.0
715,-0.022000000000000002,2.0,340.0,2016.0
1052,-0.0177,2.0,345.0,2016.0
1084,-0.0115,2.0,345.0,2016.0
1086,0.0441,2.0,348.0,2016.0
1088,0.059300000000000005,2.0,348.0,2016.0
1139,0.0128,2.0,347.0,2016.0
1141,8.0E-4,2.0,340.0,2016.0
1143,0.0247,2.0,348.0,2016.0
1145,0.09390000000000001,2.0,348.0,2016.0
154,0.0693,2.0,363.0,2016.0
156,0.1296,3.0,355.0,2016.0
160,0.1296,3.0,362.0,2016.0
162,0.0499,2.0,363.0,2016.0
164,0.08270000000000001,2.0,360.0,2016.0
166,0.12000000000000001,2.0,360.0,2016.0
168,0.10490000000000001,2.0,360.0,2016.0
218,0.078,2.0,363.0,2016.0
220,0.10200000000000001,2.0,363.0,2016.0
222,0.0726,3.0,362.0,2016.0
224,0.0405,2.0,363.0,2016.0
226,0.0805,3.0,362.0,2016.0
228,0.08120000000000001,2.0,363.0,2016.0
232,0.1105,3.0,362.0,2016.0
234,0.0887,2.0,363.0,2016.0
236,0.031400000000000004,2.0,361.0,2016.0
286,0.10650000000000001,2.0,363.0,2016.0
290,0.11570000000000001,3.0,363.0,2016.0
292,0.06470000000000001,3.0,362.0,2016.0
298,0.09620000000000001,3.0,362.0,2016.0
300,0.10740000000000001,3.0,362.0,2016.0
370,0.053500000000000006,2.0,363.0,2016.0
372,0.0666,2.0,363.0,2016.0
374,0.11660000000000001,3.0,357.0,2016.0
376,0.0956,3.0,362.0,2016.0
378,0.0956,3.0,362.0,2016.0
380,0.0949,3.0,362.0,2016.0
384,0.113,3.0,362.0,2016.0
386,0.113,3.0,362.0,2016.0
388,0.1748,3.0,355.0,2016.0
474,0.062200000000000005,2.0,361.0,2016.0
476,0.0753,2.0,362.0,2016.0
480,0.069,2.0,355.0,2016.0
482,0.0441,2.0,360.0,2016.0
486,0.0918,3.0,362.0,2016.0
488,0.0512,2.0,360.0,2016.0
492,0.0911,3.0,362.0,2016.0
494,0.09670000000000001,3.0,362.0,2016.0
579,0.0844,2.0,355.0,2016.0
581,0.0161,2.0,360.0,2016.0
595,0.3069,3.0,365.0,2016.0
600,0.21860000000000002,2.0,363.0,2016.0
656,0.0785,2.0,360.0,2016.0
658,0.2238,2.0,365.0,2016.0
664,0.2519,2.0,363.0,2016.0
666,0.2858,2.0,363.0,2016.0
695,0.0057,3.0,355.0,2016.0
697,-0.0323,3.0,355.0,2016.0
699,-0.031400000000000004,2.0,361.0,2016.0
702,0.11800000000000001,2.0,365.0,2016.0
715,0.0025,3.0,355.0,2016.0
1052,0.0504,2.0,361.0,2016.0
1084,0.028200000000000003,2.0,363.0,2016.0
1086,0.0055000000000000005,2.0,360.0,2016.0
1088,0.0183,2.0,360.0,2016.0
1139,0.009300000000000001,2.0,361.0,2016.0
1141,0.01,2.0,360.0,2016.0
1143,0.008400000000000001,2.0,360.0,2016.0
1145,0.0334,2.0,360.0,2016.0
154,0.0403,2.0,13.0,2017.0
156,0.0291,2.0,8.0,2017.0
160,0.0653,3.0,7.0,2017.0
162,0.09050000000000001,3.0,7.0,2017.0
164,0.1373,3.0,7.0,2017.0
166,0.16010000000000002,2.0,15.0,2017.0
168,0.0584,2.0,15.0,2017.0
218,0.016800000000000002,2.0,15.0,2017.0
220,0.0495,2.0,15.0,2017.0
222,0.0021000000000000003,2.0,15.0,2017.0
224,0.051000000000000004,3.0,7.0,2017.0
226,0.06910000000000001,3.0,7.0,2017.0
228,0.06910000000000001,3.0,7.0,2017.0
232,0.093,3.0,7.0,2017.0
234,0.07830000000000001,2.0,15.0,2017.0
236,0.013600000000000001,2.0,15.0,2017.0
286,0.0523,2.0,15.0,2017.0
290,0.0258,2.0,8.0,2017.0
292,0.0089,2.0,8.0,2017.0
298,0.0678,3.0,7.0,2017.0
300,0.0585,3.0,7.0,2017.0
370,0.0018000000000000002,2.0,13.0,2017.0
372,0.041100000000000005,2.0,15.0,2017.0
374,0.0263,3.0,6.0,2017.0
376,0.0495,2.0,8.0,2017.0
378,0.0221,2.0,6.0,2017.0
380,0.0253,2.0,15.0,2017.0
384,0.0821,2.0,15.0,2017.0
386,0.17930000000000001,2.0,15.0,2017.0
388,0.0478,2.0,15.0,2017.0
474,0.0425,2.0,6.0,2017.0
476,0.027600000000000003,3.0,6.0,2017.0
480,0.012,2.0,8.0,2017.0
482,0.0563,2.0,15.0,2017.0
486,0.0054,2.0,15.0,2017.0
488,0.022000000000000002,2.0,15.0,2017.0
492,0.0268,2.0,15.0,2017.0
579,0.0409,3.0,15.0,2017.0
581,0.0055000000000000005,3.0,6.0,2017.0
595,0.25830000000000003,2.0,3.0,2017.0
600,0.34290000000000004,1.0,14.0,2017.0
656,0.0618,3.0,15.0,2017.0
658,0.1637,2.0,11.0,2017.0
664,0.1444,2.0,6.0,2017.0
666,0.115,2.0,13.0,2017.0
697,0.0746,3.0,6.0,2017.0
699,0.1188,3.0,14.0,2017.0
702,0.0699,2.0,13.0,2017.0
715,0.1091,2.0,14.0,2017.0
1052,0.008400000000000001,2.0,15.0,2017.0
1084,0.007,2.0,15.0,2017.0
1086,-0.0058000000000000005,2.0,14.0,2017.0
1088,0.0424,3.0,7.0,2017.0
1139,0.0351,2.0,15.0,2017.0
1141,0.025,3.0,14.0,2017.0
1143,0.0279,3.0,14.0,2017.0
1145,0.0178,2.0,14.0,2017.0
154,0.2218,3.0,18.0,2017.0
156,0.2328,3.0,18.0,2017.0
160,0.1102,3.0,17.0,2017.0
162,0.0935,3.0,17.0,2017.0
164,0.1645,2.0,17.0,2017.0
166,0.2539,2.0,17.0,2017.0
168,0.0952,2.0,17.0,2017.0
218,0.152,3.0,18.0,2017.0
220,0.24020000000000002,3.0,18.0,2017.0
222,0.1109,3.0,24.0,2017.0
224,0.12610000000000002,3.0,29.0,2017.0
226,0.2939,3.0,20.0,2017.0
228,0.2775,3.0,20.0,2017.0
232,0.2738,3.0,25.0,2017.0
234,0.20450000000000002,3.0,25.0,2017.0
236,0.1003,2.0,17.0,2017.0
286,0.2313,3.0,18.0,2017.0
290,0.2767,3.0,18.0,2017.0
292,0.24480000000000002,3.0,18.0,2017.0
298,0.2452,3.0,20.0,2017.0
300,0.232,3.0,20.0,2017.0
370,0.232,1.0,20.0,2017.0
372,0.23340000000000002,3.0,20.0,2017.0
374,0.2469,1.0,18.0,2017.0
376,0.2447,3.0,29.0,2017.0
378,0.2531,3.0,25.0,2017.0
380,0.2437,1.0,25.0,2017.0
384,0.2632,3.0,29.0,2017.0
386,0.256,3.0,20.0,2017.0
388,0.1953,3.0,29.0,2017.0
474,0.3577,1.0,20.0,2017.0
476,0.258,3.0,29.0,2017.0
480,0.21930000000000002,3.0,29.0,2017.0
482,0.032100000000000004,3.0,22.0,2017.0
486,0.17300000000000001,1.0,25.0,2017.0
488,0.17900000000000002,3.0,26.0,2017.0
492,0.2717,3.0,21.0,2017.0
494,0.30410000000000004,3.0,20.0,2017.0
579,0.048100000000000004,3.0,26.0,2017.0
581,0.14,1.0,20.0,2017.0
595,0.6663,1.0,18.0,2017.0
600,0.5145000000000001,1.0,18.0,2017.0
656,0.4061,1.0,18.0,2017.0
658,0.5801000000000001,1.0,18.0,2017.0
664,0.4234,1.0,29.0,2017.0
666,0.5656,1.0,29.0,2017.0
697,0.4792,1.0,29.0,2017.0
699,0.4312,1.0,29.0,2017.0
702,0.3738,1.0,18.0,2017.0
715,0.38,1.0,29.0,2017.0
1052,0.0931,3.0,20.0,2017.0
1084,0.1544,3.0,20.0,2017.0
1086,0.13720000000000002,3.0,20.0,2017.0
1088,0.11030000000000001,3.0,20.0,2017.0
1139,0.1143,3.0,20.0,2017.0
1141,0.1085,3.0,20.0,2017.0
1143,0.09000000000000001,3.0,25.0,2017.0
1145,0.0473,1.0,20.0,2017.0
154,0.0352,2.0,39.0,2017.0
156,0.0135,3.0,38.0,2017.0
160,0.0146,2.0,38.0,2017.0
162,0.028,2.0,38.0,2017.0
164,0.11910000000000001,2.0,38.0,2017.0
166,0.033800000000000004,2.0,38.0,2017.0
168,0.0981,2.0,38.0,2017.0
218,0.0316,2.0,39.0,2017.0
220,0.2761,1.0,46.0,2017.0
222,0.0026000000000000003,3.0,38.0,2017.0
224,0.1647,1.0,46.0,2017.0
226,0.0354,3.0,42.0,2017.0
228,0.033800000000000004,3.0,42.0,2017.0
232,0.3173,1.0,48.0,2017.0
234,0.3423,1.0,47.0,2017.0
236,0.0235,2.0,38.0,2017.0
286,0.056400000000000006,2.0,38.0,2017.0
290,0.2615,1.0,47.0,2017.0
292,0.22920000000000001,1.0,47.0,2017.0
298,0.044500000000000005,3.0,42.0,2017.0
300,0.0413,3.0,42.0,2017.0
370,0.0137,2.0,38.0,2017.0
372,0.2464,1.0,47.0,2017.0
374,0.2766,1.0,47.0,2017.0
376,0.2786,1.0,47.0,2017.0
378,0.0344,3.0,42.0,2017.0
380,0.0238,3.0,42.0,2017.0
384,0.0818,3.0,42.0,2017.0
386,0.043300000000000005,2.0,38.0,2017.0
388,0.033800000000000004,2.0,38.0,2017.0
474,0.0346,2.0,38.0,2017.0
476,0.2823,1.0,47.0,2017.0
480,0.2301,1.0,47.0,2017.0
482,0.1869,3.0,46.0,2017.0
486,0.1247,3.0,47.0,2017.0
488,0.0506,3.0,42.0,2017.0
492,0.0632,3.0,42.0,2017.0
494,0.06810000000000001,2.0,42.0,2017.0
579,0.136,1.0,48.0,2017.0
581,0.156,3.0,47.0,2017.0
595,0.5727,1.0,47.0,2017.0
600,0.5843,1.0,48.0,2017.0
656,0.4556,1.0,48.0,2017.0
658,0.1308,2.0,39.0,2017.0
664,0.6496000000000001,1.0,48.0,2017.0
666,0.7193,1.0,47.0,2017.0
695,0.0995,2.0,39.0,2017.0
697,0.11420000000000001,2.0,39.0,2017.0
699,0.09090000000000001,2.0,39.0,2017.0
702,0.29000000000000004,1.0,48.0,2017.0
715,0.3178,1.0,48.0,2017.0
1052,0.0176,2.0,38.0,2017.0
1084,0.0031000000000000003,2.0,38.0,2017.0
1086,-0.0017000000000000001,2.0,38.0,2017.0
1088,0.0035,2.0,38.0,2017.0
1139,0.0329,2.0,39.0,2017.0
1141,0.22110000000000002,1.0,46.0,2017.0
1143,0.004200000000000001,2.0,40.0,2017.0
1145,0.006900000000000001,2.0,38.0,2017.0
154,0.0429,2.0,56.0,2017.0
156,0.009600000000000001,2.0,56.0,2017.0
160,0.0106,2.0,56.0,2017.0
162,0.0201,2.0,56.0,2017.0
164,0.14780000000000001,2.0,58.0,2017.0
166,0.0639,2.0,58.0,2017.0
168,0.028800000000000003,2.0,56.0,2017.0
218,0.025500000000000002,2.0,56.0,2017.0
220,0.008400000000000001,2.0,56.0,2017.0
222,0.007,2.0,56.0,2017.0
224,0.0128,2.0,56.0,2017.0
226,0.0112,2.0,56.0,2017.0
228,0.0204,2.0,56.0,2017.0
232,0.0665,2.0,56.0,2017.0
234,0.030100000000000002,2.0,56.0,2017.0
236,0.0241,2.0,58.0,2017.0
286,0.0454,2.0,56.0,2017.0
290,0.0114,2.0,56.0,2017.0
292,0.0068000000000000005,2.0,56.0,2017.0
298,0.0206,2.0,56.0,2017.0
300,0.0105,2.0,56.0,2017.0
370,0.0204,2.0,56.0,2017.0
372,0.0181,2.0,56.0,2017.0
374,0.0117,2.0,56.0,2017.0
376,0.032100000000000004,2.0,56.0,2017.0
378,0.0178,2.0,56.0,2017.0
380,0.020800000000000003,2.0,56.0,2017.0
384,0.056600000000000004,2.0,56.0,2017.0
386,0.11910000000000001,2.0,56.0,2017.0
388,0.0398,2.0,56.0,2017.0
474,0.045700000000000005,2.0,56.0,2017.0
476,0.0256,2.0,56.0,2017.0
480,0.0128,2.0,56.0,2017.0
482,0.034300000000000004,2.0,56.0,2017.0
486,0.0252,2.0,56.0,2017.0
488,0.0342,2.0,56.0,2017.0
492,0.0381,2.0,56.0,2017.0
494,0.0334,2.0,56.0,2017.0
579,0.025500000000000002,2.0,54.0,2017.0
581,0.16670000000000001,1.0,52.0,2017.0
595,0.1459,2.0,56.0,2017.0
600,0.11,2.0,56.0,2017.0
656,0.2069,3.0,51.0,2017.0
658,0.1163,2.0,56.0,2017.0
664,0.1277,2.0,56.0,2017.0
666,0.0868,2.0,56.0,2017.0
695,0.056100000000000004,2.0,56.0,2017.0
697,0.0978,2.0,56.0,2017.0
699,0.0731,2.0,56.0,2017.0
702,0.061900000000000004,2.0,56.0,2017.0
715,0.0665,2.0,56.0,2017.0
1052,0.024300000000000002,2.0,56.0,2017.0
1084,-0.009300000000000001,2.0,54.0,2017.0
1086,0.0102,2.0,56.0,2017.0
1088,-0.0036000000000000003,2.0,54.0,2017.0
1139,0.019200000000000002,2.0,56.0,2017.0
1141,-0.0012000000000000001,2.0,54.0,2017.0
1143,0.012100000000000001,2.0,56.0,2017.0
1145,0.030500000000000003,2.0,56.0,2017.0
154,0.1082,2.0,79.0,2017.0
156,0.09580000000000001,2.0,79.0,2017.0
160,0.011600000000000001,2.0,75.0,2017.0
162,0.0222,2.0,75.0,2017.0
164,0.14930000000000002,2.0,75.0,2017.0
166,0.020200000000000003,2.0,75.0,2017.0
168,0.0847,2.0,75.0,2017.0
218,0.0034000000000000002,2.0,75.0,2017.0
220,0.0125,2.0,75.0,2017.0
222,-0.0105,2.0,70.0,2017.0
224,-0.0056,2.0,70.0,2017.0
226,0.0,2.0,70.0,2017.0
228,0.0011,3.0,66.0,2017.0
232,0.028300000000000002,2.0,75.0,2017.0
234,0.022000000000000002,2.0,68.0,2017.0
236,0.0109,2.0,75.0,2017.0
286,0.0988,2.0,75.0,2017.0
290,-0.0057,2.0,70.0,2017.0
292,-0.0044,2.0,70.0,2017.0
298,-0.0103,2.0,70.0,2017.0
300,0.013900000000000001,3.0,65.0,2017.0
370,0.0131,2.0,75.0,2017.0
372,0.014,2.0,75.0,2017.0
374,0.0162,2.0,65.0,2017.0
376,0.0304,3.0,75.0,2017.0
378,0.0125,3.0,75.0,2017.0
380,0.0126,3.0,75.0,2017.0
384,0.053200000000000004,2.0,75.0,2017.0
386,0.1047,2.0,75.0,2017.0
388,0.028900000000000002,2.0,75.0,2017.0
474,0.0162,2.0,65.0,2017.0
476,0.026600000000000002,2.0,75.0,2017.0
480,0.013900000000000001,2.0,75.0,2017.0
482,0.0281,2.0,65.0,2017.0
486,0.0217,2.0,68.0,2017.0
488,0.0328,3.0,66.0,2017.0
492,0.0166,3.0,68.0,2017.0
579,0.0188,2.0,65.0,2017.0
581,0.007,2.0,68.0,2017.0
595,0.0989,2.0,70.0,2017.0
600,0.09630000000000001,2.0,75.0,2017.0
656,0.022600000000000002,2.0,70.0,2017.0
658,0.08650000000000001,2.0,68.0,2017.0
664,0.08900000000000001,2.0,68.0,2017.0
666,0.10700000000000001,2.0,75.0,2017.0
695,0.1399,2.0,79.0,2017.0
697,0.07400000000000001,2.0,70.0,2017.0
699,0.049,2.0,75.0,2017.0
702,0.0324,2.0,70.0,2017.0
715,3.0000000000000003E-4,2.0,70.0,2017.0
1052,0.006900000000000001,2.0,66.0,2017.0
1084,0.0031000000000000003,2.0,75.0,2017.0
1086,0.0055000000000000005,2.0,75.0,2017.0
1088,-0.0037,2.0,75.0,2017.0
1139,-9.000000000000001E-4,2.0,70.0,2017.0
1141,0.0102,2.0,66.0,2017.0
1143,0.0015,2.0,75.0,2017.0
1145,-0.0188,2.0,79.0,2017.0
154,0.1893,3.0,91.0,2017.0
156,0.263,1.0,94.0,2017.0
160,0.2736,1.0,94.0,2017.0
162,0.2621,1.0,85.0,2017.0
164,0.1529,3.0,84.0,2017.0
166,0.28200000000000003,3.0,94.0,2017.0
168,0.2472,3.0,91.0,2017.0
218,0.23870000000000002,1.0,94.0,2017.0
220,0.2697,1.0,85.0,2017.0
222,0.126,3.0,91.0,2017.0
224,0.203,3.0,91.0,2017.0
226,0.2323,3.0,91.0,2017.0
228,0.2373,3.0,91.0,2017.0
232,0.28500000000000003,1.0,94.0,2017.0
234,0.2896,1.0,94.0,2017.0
236,0.20670000000000002,3.0,91.0,2017.0
286,0.3376,1.0,94.0,2017.0
290,0.2268,3.0,91.0,2017.0
292,0.2179,3.0,91.0,2017.0
298,0.2076,3.0,91.0,2017.0
300,0.2464,1.0,94.0,2017.0
370,0.2156,3.0,93.0,2017.0
372,0.2421,3.0,91.0,2017.0
374,0.2494,3.0,91.0,2017.0
376,0.2303,3.0,94.0,2017.0
378,0.2281,3.0,94.0,2017.0
380,0.20120000000000002,3.0,84.0,2017.0
384,0.3124,3.0,91.0,2017.0
386,0.3165,3.0,91.0,2017.0
388,0.33030000000000004,3.0,94.0,2017.0
474,0.36210000000000003,1.0,94.0,2017.0
476,0.2575,3.0,91.0,2017.0
480,0.1675,3.0,84.0,2017.0
482,0.1948,3.0,94.0,2017.0
486,0.10840000000000001,3.0,91.0,2017.0
488,0.21580000000000002,3.0,91.0,2017.0
492,0.26780000000000004,3.0,94.0,2017.0
494,0.2363,3.0,91.0,2017.0
579,-0.019,1.0,82.0,2017.0
581,0.1046,1.0,82.0,2017.0
595,0.5495,3.0,85.0,2017.0
600,0.48210000000000003,1.0,84.0,2017.0
656,0.271,1.0,84.0,2017.0
658,0.4219,1.0,84.0,2017.0
664,0.4554,1.0,84.0,2017.0
666,0.6179,1.0,91.0,2017.0
695,0.3512,2.0,85.0,2017.0
697,0.15660000000000002,3.0,82.0,2017.0
699,0.29250000000000004,3.0,82.0,2017.0
702,0.4,1.0,85.0,2017.0
715,0.3766,1.0,91.0,2017.0
1052,0.20520000000000002,1.0,91.0,2017.0
1084,0.2426,1.0,94.0,2017.0
1086,0.2354,1.0,94.0,2017.0
1088,0.1975,1.0,94.0,2017.0
1139,0.2444,1.0,94.0,2017.0
1141,0.2426,1.0,94.0,2017.0
1143,0.2218,1.0,94.0,2017.0
1145,0.029900000000000003,3.0,82.0,2017.0
154,0.2117,3.0,109.0,2017.0
156,0.2589,3.0,100.0,2017.0
160,0.2868,1.0,100.0,2017.0
162,0.24700000000000003,3.0,100.0,2017.0
164,0.2859,3.0,100.0,2017.0
166,0.2528,3.0,100.0,2017.0
168,0.2786,3.0,100.0,2017.0
218,0.22710000000000002,3.0,100.0,2017.0
220,0.6128,1.0,108.0,2017.0
222,0.2417,3.0,100.0,2017.0
224,0.15460000000000002,3.0,109.0,2017.0
226,0.2396,3.0,109.0,2017.0
228,0.23820000000000002,3.0,109.0,2017.0
232,0.22260000000000002,3.0,100.0,2017.0
234,0.2667,3.0,109.0,2017.0
236,0.21610000000000001,3.0,100.0,2017.0
286,0.2591,3.0,109.0,2017.0
290,0.2404,3.0,100.0,2017.0
292,0.2331,3.0,109.0,2017.0
298,0.028800000000000003,3.0,111.0,2017.0
300,0.2285,3.0,109.0,2017.0
370,0.22990000000000002,3.0,100.0,2017.0
372,0.2591,3.0,100.0,2017.0
374,0.2705,3.0,100.0,2017.0
376,0.2096,3.0,109.0,2017.0
378,0.2051,3.0,111.0,2017.0
380,0.2278,3.0,100.0,2017.0
384,0.3166,3.0,100.0,2017.0
386,0.3537,3.0,109.0,2017.0
388,0.2589,3.0,109.0,2017.0
474,0.3561,3.0,100.0,2017.0
476,0.265,3.0,100.0,2017.0
480,0.24450000000000002,3.0,100.0,2017.0
482,0.1311,3.0,100.0,2017.0
486,0.1955,3.0,100.0,2017.0
488,0.171,3.0,100.0,2017.0
492,0.2082,3.0,109.0,2017.0
494,0.233,3.0,109.0,2017.0
579,0.11720000000000001,3.0,100.0,2017.0
581,0.2006,3.0,109.0,2017.0
595,0.1381,3.0,111.0,2017.0
600,0.5286000000000001,1.0,109.0,2017.0
656,0.3306,3.0,109.0,2017.0
658,0.5939,3.0,106.0,2017.0
664,0.6089,1.0,109.0,2017.0
666,0.5829,1.0,109.0,2017.0
697,0.3561,1.0,109.0,2017.0
699,0.4204,1.0,109.0,2017.0
702,0.2539,1.0,109.0,2017.0
715,0.37520000000000003,1.0,109.0,2017.0
1052,0.233,3.0,109.0,2017.0
1084,0.2156,3.0,109.0,2017.0
1086,0.2174,3.0,109.0,2017.0
1088,0.3078,3.0,109.0,2017.0
1139,0.21400000000000002,3.0,100.0,2017.0
1141,0.2894,1.0,100.0,2017.0
1143,-0.01,3.0,106.0,2017.0
1145,-0.009000000000000001,3.0,106.0,2017.0
154,0.24830000000000002,3.0,125.0,2017.0
156,0.2712,1.0,128.0,2017.0
160,0.2763,0.0,128.0,2017.0
162,0.2953,0.0,128.0,2017.0
164,0.3902,1.0,124.0,2017.0
166,0.3078,1.0,125.0,2017.0
168,0.3109,1.0,128.0,2017.0
218,0.2785,0.0,128.0,2017.0
220,0.3452,0.0,128.0,2017.0
222,0.1285,3.0,125.0,2017.0
224,0.2582,0.0,128.0,2017.0
226,0.2924,0.0,128.0,2017.0
228,0.2777,0.0,128.0,2017.0
232,0.3133,0.0,128.0,2017.0
234,0.3044,0.0,128.0,2017.0
236,0.2454,1.0,125.0,2017.0
286,0.3059,0.0,128.0,2017.0
290,0.34900000000000003,0.0,128.0,2017.0
292,0.3225,0.0,128.0,2017.0
298,0.2962,0.0,128.0,2017.0
300,0.24830000000000002,0.0,128.0,2017.0
370,0.29700000000000004,1.0,128.0,2017.0
372,0.2944,0.0,128.0,2017.0
374,0.32020000000000004,0.0,128.0,2017.0
376,0.2878,0.0,128.0,2017.0
378,0.2783,0.0,128.0,2017.0
380,0.29200000000000004,0.0,128.0,2017.0
384,0.3179,0.0,128.0,2017.0
386,0.3482,0.0,128.0,2017.0
388,0.3048,0.0,128.0,2017.0
474,0.3693,1.0,128.0,2017.0
476,0.30760000000000004,0.0,128.0,2017.0
480,0.2962,1.0,128.0,2017.0
482,0.2545,0.0,128.0,2017.0
486,0.2391,0.0,128.0,2017.0
488,0.2828,0.0,128.0,2017.0
492,0.2792,1.0,128.0,2017.0
494,0.2785,1.0,128.0,2017.0
579,0.28900000000000003,1.0,128.0,2017.0
581,0.2862,0.0,128.0,2017.0
595,0.5496,1.0,125.0,2017.0
600,0.4824,1.0,125.0,2017.0
656,0.4685,1.0,113.0,2017.0
658,0.5665,1.0,128.0,2017.0
664,0.5378000000000001,1.0,125.0,2017.0
666,0.5615,1.0,125.0,2017.0
695,0.1095,3.0,121.0,2017.0
697,0.5053,1.0,128.0,2017.0
699,0.4655,1.0,128.0,2017.0
702,0.3504,1.0,113.0,2017.0
715,0.459,1.0,128.0,2017.0
1052,0.24750000000000003,1.0,128.0,2017.0
1084,0.24350000000000002,0.0,128.0,2017.0
1086,0.22440000000000002,1.0,125.0,2017.0
1088,0.2258,1.0,125.0,2017.0
1139,0.325,1.0,128.0,2017.0
1141,0.2614,1.0,124.0,2017.0
1143,0.27240000000000003,1.0,124.0,2017.0
154,0.31370000000000003,0.0,141.0,2017.0
156,0.3176,0.0,141.0,2017.0
160,0.3098,0.0,141.0,2017.0
162,0.3153,0.0,141.0,2017.0
164,0.45780000000000004,0.0,141.0,2017.0
166,0.3509,0.0,141.0,2017.0
168,0.4169,0.0,141.0,2017.0
218,0.2682,0.0,141.0,2017.0
220,0.4096,0.0,141.0,2017.0
222,0.32630000000000003,0.0,141.0,2017.0
224,0.2768,0.0,141.0,2017.0
226,0.3269,0.0,141.0,2017.0
228,0.33740000000000003,0.0,141.0,2017.0
232,0.3171,0.0,141.0,2017.0
234,0.3471,0.0,141.0,2017.0
236,0.27940000000000004,0.0,141.0,2017.0
286,0.4812,1.0,142.0,2017.0
290,0.3803,0.0,141.0,2017.0
292,0.37170000000000003,0.0,141.0,2017.0
298,0.3378,0.0,141.0,2017.0
300,0.2721,0.0,141.0,2017.0
370,0.35860000000000003,1.0,141.0,2017.0
372,0.45890000000000003,1.0,142.0,2017.0
374,0.4329,1.0,142.0,2017.0
376,0.41800000000000004,1.0,142.0,2017.0
378,0.3745,1.0,135.0,2017.0
380,0.3396,1.0,135.0,2017.0
384,0.45070000000000005,1.0,142.0,2017.0
386,0.4207,1.0,142.0,2017.0
388,0.2878,0.0,141.0,2017.0
474,0.4617,1.0,142.0,2017.0
476,0.3084,1.0,141.0,2017.0
480,0.40840000000000004,1.0,142.0,2017.0
482,0.3471,1.0,142.0,2017.0
486,0.3594,1.0,142.0,2017.0
488,0.368,1.0,142.0,2017.0
492,0.32170000000000004,0.0,141.0,2017.0
494,0.3068,0.0,141.0,2017.0
579,0.37010000000000004,1.0,142.0,2017.0
581,0.3759,1.0,142.0,2017.0
595,0.5327000000000001,1.0,134.0,2017.0
600,0.536,1.0,141.0,2017.0
656,0.40490000000000004,1.0,141.0,2017.0
658,0.5062,1.0,141.0,2017.0
664,0.5211,1.0,141.0,2017.0
666,0.6118,1.0,141.0,2017.0
695,0.468,1.0,134.0,2017.0
697,0.4303,1.0,141.0,2017.0
699,0.4193,1.0,141.0,2017.0
702,0.4485,1.0,141.0,2017.0
715,0.4067,1.0,141.0,2017.0
1052,0.2741,1.0,141.0,2017.0
1084,0.2351,0.0,141.0,2017.0
1086,0.2462,1.0,141.0,2017.0
1088,0.25520000000000004,1.0,141.0,2017.0
1139,0.2551,0.0,141.0,2017.0
1141,0.2519,0.0,141.0,2017.0
1143,0.31570000000000004,1.0,141.0,2017.0
1145,0.2746,1.0,141.0,2017.0
154,0.5932000000000001,1.0,158.0,2017.0
156,0.6002000000000001,1.0,158.0,2017.0
160,0.5339,1.0,157.0,2017.0
162,0.4772,1.0,157.0,2017.0
164,0.5568000000000001,1.0,158.0,2017.0
166,0.5255000000000001,1.0,158.0,2017.0
168,0.5269,1.0,158.0,2017.0
218,0.5016,1.0,158.0,2017.0
220,0.635,1.0,158.0,2017.0
222,0.5017,1.0,157.0,2017.0
224,0.45570000000000005,1.0,157.0,2017.0
226,0.5009,1.0,157.0,2017.0
228,0.5108,1.0,157.0,2017.0
232,0.49760000000000004,1.0,153.0,2017.0
234,0.4978,1.0,153.0,2017.0
236,0.3452,1.0,150.0,2017.0
286,0.5496,1.0,158.0,2017.0
290,0.5757,1.0,157.0,2017.0
292,0.5419,1.0,157.0,2017.0
298,0.48310000000000003,1.0,157.0,2017.0
300,0.4116,1.0,157.0,2017.0
370,0.5841000000000001,1.0,158.0,2017.0
372,0.5682,1.0,158.0,2017.0
374,0.5888,1.0,158.0,2017.0
376,0.6155,1.0,158.0,2017.0
378,0.6155,1.0,158.0,2017.0
380,0.6159,1.0,158.0,2017.0
384,0.5808,1.0,158.0,2017.0
386,0.5808,1.0,158.0,2017.0
388,0.5747,1.0,158.0,2017.0
474,0.5194,1.0,158.0,2017.0
476,0.5194,1.0,158.0,2017.0
480,0.5061,1.0,158.0,2017.0
482,0.5255000000000001,1.0,158.0,2017.0
486,0.5142,1.0,158.0,2017.0
488,0.5142,1.0,158.0,2017.0
492,0.48660000000000003,1.0,157.0,2017.0
494,0.4894,1.0,157.0,2017.0
579,0.2771,1.0,152.0,2017.0
581,0.34500000000000003,1.0,153.0,2017.0
595,0.6489,1.0,147.0,2017.0
600,0.6016,1.0,152.0,2017.0
656,0.47350000000000003,1.0,154.0,2017.0
658,0.5015000000000001,1.0,152.0,2017.0
664,0.5433,1.0,152.0,2017.0
666,0.49500000000000005,1.0,152.0,2017.0
695,0.46290000000000003,1.0,152.0,2017.0
697,0.3759,1.0,152.0,2017.0
699,0.433,1.0,152.0,2017.0
702,0.559,1.0,153.0,2017.0
715,0.4509,1.0,152.0,2017.0
